,id,sighting_date,species,number,latitude,longitude,flag_location,comments,school,grade,image_url,customerid,number_old,flag_number,species_old,flag_species
48753,1345595182,2012-08-21,Monarch Egg Sighted,1,36.11,-80.2,0,"First Monarch of the late summer laid eggs on my tropical milkweed (bypassing common, swamp and showy) in my urban Waystation #3888.  Butterfly looked healthy except was more brownish-colored than the usual bright orange. Maybe she was just a bit faded.<p>Courtesy of Monarch Watch",-999999.999,-999999.999,-999999.999,9952635,-999999.999,1,Monarch Egg Sighted,0
48755,1345595469,2012-08-20,Monarch Egg Sighted,1,28.656,-81.524,0,9 eggs.......... Brought them inside to raise.,-999999.999,-999999.999,-999999.999,9924387,-999999.999,1,Monarch Egg Sighted,0
48760,1345599562,2012-08-20,Monarch Egg Sighted,1,40.341,-74.805,0,I have about 50 Tropical Milkweed plants in my butterfly garden. I counted 73 Monarch eggs between 8/20/12 &amp; 8/21/12. I have had Monarchs for a couple of weeks now.,-999999.999,-999999.999,-999999.999,9960589,-999999.999,1,Monarch Egg Sighted,0
48772,1345654114,2012-08-22,Monarch Egg Sighted,1,41.612,-86.138,0,We found two eggs for our second grade classroom. We looked at them under a microscope and could see the tiny larva moving inside the egg. COOL!,Twin branch elementary school,2.0,-999999.999,9960065,-999999.999,1,Monarch Egg Sighted,0
48774,1345656244,2012-08-21,Monarch Egg Sighted,1,37.058,-76.464,0,female Monarch laying eggs on milkweed in my butterfly garden,-999999.999,-999999.999,-999999.999,9960585,-999999.999,1,Monarch Egg Sighted,0
48775,1345656339,2012-08-21,Monarch Egg Sighted,1,40.363,-76.143,0,Seeing more monarchs this year than last year. They are laying eggs I&#39;ll be looking for larva in the next few days.,Conrad weiser middle school,6.0,-999999.999,9908430,-999999.999,1,Monarch Egg Sighted,0
48776,1345656635,2012-08-21,Monarch Egg Sighted,1,34.808,-92.234,0,"Female Monarch has been nectaring and laying eggs on Asclepias incarnata for the past two hours. She is heading South as part of the pre-migratory Fall movement of Monarchs. Very good color, no damage from storms or bird attacks, and a large healthy butterfly. I suspect she is a recent hatch, as I was able to get quite close for some photos; but perhaps it&#39;s the great tasting nectar that I provide!",-999999.999,-999999.999,-999999.999,9922842,-999999.999,1,Monarch Egg Sighted,0
48777,1345656713,2012-08-18,Monarch Egg Sighted,1,28.219,-81.627,0,"We are regularly seeing Monarch adults, eggs, larva, and mating adults....they have been cycling all summer, and are still going!",-999999.999,-999999.999,-999999.999,9940488,-999999.999,1,Monarch Egg Sighted,0
48781,1345658871,2012-08-22,Monarch Egg Sighted,1,39.182,-75.592,0,"When I first spotted this butterfly laying eggs on milkweed in my back yard I was filled with admiration for her. The words determination, tenacity, and courage all came to mind. I bid her farewell, knowing I would not see her again. That was 2 days ago. When I saw her again today, still flying somehow and even laying eggs, I grabbled my camera. Unbelievable. ",-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles/1345658871.jpg,9923329,-999999.999,1,Monarch Egg Sighted,0
48783,1345658946,2012-08-20,Monarch Egg Sighted,1,32.774,-91.709,0,20 plus eggs found so far,-999999.999,-999999.999,-999999.999,9949176,-999999.999,1,Monarch Egg Sighted,0
48787,1345669860,2012-08-22,Monarch Egg Sighted,1,35.106,-97.616,0,I found 7 eggs on one butterfly weed plant.The first eggs for this season.,-999999.999,-999999.999,-999999.999,9939041,-999999.999,1,Monarch Egg Sighted,0
48800,1345728813,2012-08-13,Monarch Egg Sighted,1,35.082,-106.647,0,Two adult females in my backyard ovipositing,Veltkamp academy,6.0,-999999.999,9945131,-999999.999,1,Monarch Egg Sighted,0
48821,1345731407,2012-08-21,Monarch Egg Sighted,1,36.846,-76.092,0,I have approximately 20 eggs on my milkweed.,-999999.999,-999999.999,-999999.999,9956313,-999999.999,1,Monarch Egg Sighted,0
48843,1345736306,2012-08-22,Monarch Egg Sighted,28,35.194,-80.827,0,"Observed the first Monarch in two years in my yard.  Female eating on Tropical Milkweed for around 45 minutes.  After she left I found 28 eggs on both Tropical and Swamp Milkweed.  Like another observer stated, she looked healthy except she was more brownish than orange in color.  She also had a slight tear in her right hind wing.",-999999.999,-999999.999,-999999.999,9956587,28.0,0,Monarch Egg Sighted,0
48846,1345736482,2012-08-18,Monarch Egg Sighted,6,36.445,-81.253,0,"Observed 6 Monarch eggs on Common Milkweed in Doughton Park, on the Blue Ridge Parkway near Laurel Springs, NC.",-999999.999,-999999.999,-999999.999,9956587,6.0,0,Monarch Egg Sighted,0
48871,1345742208,2012-08-23,Monarch Egg Sighted,7,41.299,-72.531,0,"Found 7 eggs in the milkweed stand. Brought one in to join the others. There are still many adult butterflies in the garden, hard to get an accurate count, but at least a dozen. ",-999999.999,-999999.999,-999999.999,9954136,7.0,0,Monarch Egg Sighted,0
48872,1345742367,2012-08-23,Monarch Egg Sighted,7,41.299,-72.531,0,"Found 7 eggs in the milkweed stand. Brought one in to join the others. There are still many adult butterflies in the garden, hard to get an accurate count, but at least a dozen. ",-999999.999,-999999.999,-999999.999,9954136,7.0,0,Monarch Egg Sighted,0
48873,1345742495,2012-08-23,Monarch Egg Sighted,1,42.375,-85.708,0,Found 8 eggs today on fresh common milkweed that had been cut back in early July.,-999999.999,-999999.999,-999999.999,9904663,-999999.999,1,Monarch Egg Sighted,0
48889,1345748307,2012-08-22,Monarch Egg Sighted,1,44.033,-77.733,0,spent a few hours in the Presquile and Brighton area looking for signs of migration ... saw so many eggs... a few large caterpillars.. one very tired and tattered female laying eggs...and several butterflies hovering over the milkweed.. it is soooo dry down here... a lot of the milkweed has dried up .. luckily there was some rain last week and there is new growth on the milkweed that survived the drought... raising two containers of cats- hungry hungry cats... weather has warmed up again and weatherman is predicting no rain for a week.,Aboriginal teacher education program @ queen's,3.0,-999999.999,9918809,-999999.999,1,Monarch Egg Sighted,0
48901,1345751038,2012-08-20,Monarch Egg Sighted,1,38.331,-78.114,0,Eggs on cluster of milweed planted purposefully in garden.  Adult sighted laying eggs.  Existing eggs alreay in place.  Three or more larvae measuring 2.5cm long x .4cm wide also observed.,-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles/1345751038.jpg,9960639,-999999.999,1,Monarch Egg Sighted,0
48906,1345752689,2012-08-23,Monarch Egg Sighted,56,32.845,-79.811,0,In my milkweed garden one lone Mother Monarch laid 56 eggs on my milkweed.  Hope she comes back tomorrow.  Took all eggs in to the containers to raise them safely.  This might be part of our local costal group.,Nanabutterfly presents,-999999.999,-999999.999,9918888,56.0,0,Monarch Egg Sighted,0
48908,1345753659,2012-08-22,Monarch Egg Sighted,1,39.358,-87.407,0,"In my own garden I found one 1st instar Monarch, and 16 Black Swallowtail eggs.  In a field 10 miles south of my home in the county, today I found 4 Monarch eggs and two 1st instar caterpillars.  We&#39;ve had a few rains in the last 3 weeks, although we are still under a no burn order and fireworks for the Fourth of July, rescheduled for Labor Day, have been cancelled for the year.  So, we&#39;re not quite as dry as before, but the drought continues.  I think the Monarchs are back because it is no longer a blast furnace and some of the flowers are managing to live and bloom.<p>Courtesy of Monarch Watch",-999999.999,-999999.999,-999999.999,9710973,-999999.999,1,Monarch Egg Sighted,0
48917,1345755069,2012-08-22,Monarch Egg Sighted,12,43.852,-73.505,0,"I wish I had tags today because I saw 12 Monarchs as I drove along a 30 or so mile long stretch of Lake George in New York State, and then across Lake Champlain and up into Burlington, Vermont.  At one point along the northern most point of Lake George we stopped to take in the spectacular view and to take some pictures and I had 5 Monarchs flying all around us and soaring on the wind that was blowing across the lake.  At times the Monarchs flew in between us, at other times across the road and at other times what seemed to be a hundred feet in the air on wind currents against the backdrop of a beautiful, clear, cloudless, blue sky.  Milkweed was incredibly abundant along the entire stretch of the Lake George shoreline in New York as well as the Lake Champlain shoreline in Vermont.  In some places the Milkweed was spent and already shedding leaves and in others there were fresh stalks and even spotted one stand that had fresh flowers on them on the New York side of Lake George.  Not only is the migration in full swing between New York and Vermont but I almost regretted flipping over a few leaves of fresh milkweed near Ticonderoga New York and low and behold I found a fresh Monarch egg nestled in between a bunch of aphids.  As difficult as it was leaving the egg there to fend for itself, I had to remind myself that any Monarchs I happened to encounter had to be on their own as I left all my containers at home. <P>Courtesy of Monarch Watch",-999999.999,-999999.999,-999999.999,9710973,12.0,0,Monarch Egg Sighted,0
48919,1345755451,2012-08-21,Monarch Egg Sighted,1,39.039,-85.214,0,"I collected 15 eggs and 6 cats of various instars last night (8/21).  Versailles, IN (south eastern Indiana 20 miles of Ohio River).  First collection of the year.<P>Courtesy of Monarch Watch",-999999.999,-999999.999,-999999.999,9710973,-999999.999,1,Monarch Egg Sighted,0
48922,1345757546,2012-08-20,Monarch Egg Sighted,3,34.066,-118.81,0,adult monarchs and eggs sited,Lisa patrick,-999999.999,-999999.999,9949830,3.0,0,Monarch Egg Sighted,0
48963,1345810435,2012-08-13,Monarch Egg Sighted,1,38.393,-85.267,0,Found 76 eggs for our Monarch Butterfly Program.  Some little lady was very busy!,Oldham county conservation district,-999999.999,-999999.999,5281,-999999.999,1,Monarch Egg Sighted,0
48993,1345834796,2012-08-17,Monarch Egg Sighted,3,37.301,-86.079,0,We saw 3 eggs in our school garden today.  We can&#39;t wait for them to hatch!,Cub run elementary,3.0,-999999.999,9903619,3.0,0,Monarch Egg Sighted,0
48996,1345838115,2012-08-24,Monarch Egg Sighted,1,35.98,-95.808,0,"Egg-laying has become a daily happening in my backyard.  I have collected 75 eggs in the last 3 days (8/22-24).  The first batch of eggs collected last week, hatched on Monday and are close to pupation.  They have grown rapidly this week.",-999999.999,-999999.999,-999999.999,9928891,-999999.999,1,Monarch Egg Sighted,0
49004,1345847451,2012-08-23,Monarch Egg Sighted,1,36.502,-76.786,0,Three adult female monarchs laying eggs on butterfly weed and feeding on lantana.,-999999.999,-999999.999,-999999.999,9952771,-999999.999,1,Monarch Egg Sighted,0
49020,1345893608,2012-08-25,Monarch Egg Sighted,6,41.299,-72.531,0,Found 6 eggs this morning while I was gathering milkweed for the cats in the aquarium. Seem to be more eggs this year than we&#39;ve had in the past. ,-999999.999,-999999.999,-999999.999,9954136,6.0,0,Monarch Egg Sighted,0
49039,1345920109,2012-06-15,Monarch Egg Sighted,1,33.761,-118.199,0,Well I want to el dorado nature center park and saw eggs of butterflies ,-999999.999,-999999.999,-999999.999,9960720,-999999.999,1,Monarch Egg Sighted,0
49065,1346014187,2012-08-26,Monarch Egg Sighted,1,44.535,-73.056,0,"Still seeing much butterfly, larva and egg activity",-999999.999,-999999.999,-999999.999,9934467,-999999.999,1,Monarch Egg Sighted,0
49070,1346017957,2012-08-25,Monarch Egg Sighted,1,32.509,-92.119,0, The Louisiana Purchase Gardens &amp; Zoo's butterfly garden has about a dozen monarch eggs.,-999999.999,-999999.999,-999999.999,9949176,-999999.999,1,Monarch Egg Sighted,0
49074,1346018402,2012-08-25,Monarch Egg Sighted,1,32.08,-81.107,0,Slightly faded female came in and flew from milkweed to milkweed laying some eggs. First dry day in a month. 85 degrees with tropical storm inching its way towards Florida. (we&#39;re in GA).,-999999.999,-999999.999,-999999.999,8781,-999999.999,1,Monarch Egg Sighted,0
49078,1346023701,2012-08-26,Monarch Egg Sighted,1,42.375,-85.708,0,Found 5 eggs on common milkweed in our yard this evening.,-999999.999,-999999.999,-999999.999,9904663,-999999.999,1,Monarch Egg Sighted,0
49079,1346026359,2012-08-26,Monarch Egg Sighted,1,36.345,-82.333,0,4 eggs on milkweed ...lots of aphids and unusual number of flies,Mountain view elementary school,-999999.999,-999999.999,9907691,-999999.999,1,Monarch Egg Sighted,0
49089,1346042086,2012-08-27,Monarch Egg Sighted,1,39.743,-76.046,0,"collected 15 eggs today, have collected 65 others in previous 2 weeks all from same small patch on property",-999999.999,-999999.999,-999999.999,9943262,-999999.999,1,Monarch Egg Sighted,0
49092,1346077968,2012-08-26,Monarch Egg Sighted,1,35.106,-97.616,0,"Found 9 catapillars several 1st instar, one maybe 2nd - and many eggs. collected them for safe rearing. Still only seen the two adult butterflies, mostly the male. ",-999999.999,-999999.999,-999999.999,9960633,-999999.999,1,Monarch Egg Sighted,0
49094,1346078652,2012-08-25,Monarch Egg Sighted,1,40.187,-75.438,0,"Lots of activity around the milkweed plants in the garden, looks like egg laying, but found only a few eggs and the plants are getting yellow. ",Perkiomen valley hs,9.0,-999999.999,8860,-999999.999,1,Monarch Egg Sighted,0
49099,1346083610,2012-08-22,Monarch Egg Sighted,1,35.963,-79.347,0,"Adult female, missing left rear hindwing. I saw her flitting around the yard in the evening and vanish into my Pawpaw patch. That night, while looking for Pawpaws, I saw her again hidden in the honeysuckle on the ground. The next day (8/22) I saw her laying eggs on the spent milkweeds. For a third day I saw her still in the yard looking for milkweed.",-999999.999,-999999.999,-999999.999,9946081,-999999.999,1,Monarch Egg Sighted,0
49100,1346084287,2012-08-24,Monarch Egg Sighted,1,36.11,-80.2,0,"Have seen many males and females over the last two days. They have definitely arrived here in Forsyth County, NC. Females are actively laying eggs on my Asclepias tuberosas. Today (8/24) I witnessed a fresh female and male mating and flying off together.",-999999.999,-999999.999,-999999.999,9959088,-999999.999,1,Monarch Egg Sighted,0
49119,1346097504,2012-08-24,Monarch Egg Sighted,1,39.261,-77.275,0,"Aug 24, Clarksburg, MD,  Partly sunny with wind WNW at 3mph.<p>I walked through a field in one of our county parks to check the common milkweed.  This field was mowed for hay in early July.  The milkweed grew back and now has very tender leaves and the flowers are entering peak bloom.  Needless to say, these flowers were getting a lot of butterfly attention.  One flowerhead had 13 variegated fritillaries on it.  Monarchs were also abundant and at least 3 females were laying eggs on the the tender milkweed leaves. On the way home, I saw numerous monarchs engaging in directional flight.  I think this is the first time ever in this area that I have seen migrant monarchs while resident monarchs were laying eggs.  This is a very strange year.<p>Wild nectar sources:  dogbane (re-blooming), field thistle, red clover, white clover, daisy fleabane, blue mistflower, common boneset, swamp milkweed, NY ironweed, early goldenrod Garden bed nectar sources: purple coneflower, Sedum &#39;Autumn joy&#39;<P>Courtesy of Monarch Watch",-999999.999,-999999.999,-999999.999,9710973,-999999.999,1,Monarch Egg Sighted,0
49126,1346110345,2012-08-27,Monarch Egg Sighted,1,42.375,-85.708,0,Found 1 egg on common milkweed in our yard.,-999999.999,-999999.999,-999999.999,9904663,-999999.999,1,Monarch Egg Sighted,0
