,id,sighting_date,species,number,latitude,longitude,flag_location,comments,school,grade,image_url,customerid,number_old,flag_number,species_old,flag_species
8576,1033651320,2002-09-29,Monarch Fall Roost,1,35.433,-97.524,0,"Friday I checked a roost that was close to 250 in Oklahoma City. The roost we tagged at Saturday morning was 200 yards south of the Friday roost and contained about 400. <P>Sunday we checked the two roosts, they contained between 1500 to 1700 combined. Only tagged at one of the roosts on Sunday starting at 7 AM. After running out of tags we walked through the second roost. The temp had warmed and the Monarchs were moving off the roost through the trees. It was a wonderful sight to stand underneath with hundreds flying off the trees only a few feet overhead!<P>Two observations: The roost we tagged at Sunday was the same one I tagged at in 1997 and that year it contained over 13,000 on 9-27-97.  Also, we noticed that about 200 monarchs continued to stay in the dense undergrowth of the roost all day Sunday even though it was sunny, 90+ and a major nectar source available only 150 feet away.<P>A  cold front is expected through Thursday/Friday and the temp will drop 20 degre",-999999.999,-999999.999,-999999.999,3239,-999999.999,1,Monarch Fall Roost,0
8592,1033668180,2002-09-27,Monarch Fall Roost,1,35.276,-93.703,0,"33 observed by student and father roosting on honeysuckle, late evening 9-27-02.10-3-02 We have been tagging Monarchs for two week now, and today saw a sharp decline in numbers.  We only saw about 3 today.  ",Paris middle school,8.0,-999999.999,9907016,-999999.999,1,Monarch Fall Roost,0
8600,1033745120,2002-10-03,Monarch Fall Roost,1,30.23,-97.714,0,In my backyard on a Monterey oak tree I saw at least 100 Monarchs.,Ajcds,-999999.999,-999999.999,9906823,-999999.999,1,Monarch Fall Roost,0
8642,1034177670,2002-09-13,Monarch Fall Roost,1,44.066,-92.51,0,Tons of buttreflies all monarchs and all together on one tree.,Fridell,7.0,-999999.999,9908301,-999999.999,1,Monarch Fall Roost,0
8686,1034348361,2002-10-06,Monarch Fall Roost,1,31.992,-102.081,0,"Approximately 3,000 monarchs were present in the pecan orchard early Sunday morning and we tagged 23.  A cold front passed through later that evening and I have not been able to return to the location all this week to see if the butterflies left with the passage of the front.",South elementary,6.0,-999999.999,2718,-999999.999,1,Monarch Fall Roost,0
8735,1034784548,2002-10-16,Monarch Fall Roost,1,32.788,-96.8,0,"Saw about 30-40, maybe more, swarming around a large flowering plant outside our school near downtown Dallas.  The kids went crazy! I saw one or two small monarchs a couple of weeks ago but nothing like this.  Wow!",Edison medrano academy,2.0,-999999.999,3501,-999999.999,1,Monarch Fall Roost,0
8746,1034796416,2002-10-12,Monarch Fall Roost,1,29.996,-95.68,0,We have several monarchs in our yard laying eggs on our milkweed. We have caterpillars as well as pupae on our plants. Great sight.,-999999.999,-999999.999,-999999.999,9905449,-999999.999,1,Monarch Fall Roost,0
8768,1034817821,2002-10-16,Monarch Fall Roost,1,28.513,-100.527,0,Came home from Big Bend (no monarchs) to find 1500 monarchs congregating in the trees around my house. 50yds./10 trees. Heavy predation occuring from 6 scissortail flycatchers. Neighbor says they showed up first on Oct. 14.,"Rio bravo nature center foundation, inc",-999999.999,-999999.999,3200,-999999.999,1,Monarch Fall Roost,0
8775,1034859356,2002-10-16,Monarch Fall Roost,1,29.469,-98.528,0,I have seen an increase in the number of Monarch butterflies in my yard in north San Antonio and found some roosting in a nearby park. There are also a large number of Queen butterflies. Linda Shavano Park ,-999999.999,-999999.999,-999999.999,9905786,-999999.999,1,Monarch Fall Roost,0
8854,1036117311,2002-10-31,Monarch Fall Roost,1,28.529,-96.679,0,"After watching thousands of monarchs crossing Lavaca Bay yesterday with loose clusters starting to form about 5:30 (clear, light northeast wind, almost calm at sundown ... about 5:45), we didn't get back until after 5:30 today.  But there they were again ... more clusters, only about half the monarchs as yesterday.  Clusters that must have formed earlier this afternoon (very overcast, light rain expected, same light northeast wind) along the shell beach road.  For as far as we could drive and binoculars see ... clusters had formed on tall grasses, seaside goldenrod, and shoreline brush and small trees that grow in the tidal area.  Our daughter and family went across the causeway before noon yesterday and said they saw ""tons"" of monarchs ""following the causeway"" across the bay SW to Port Lavaca.",Victoria christian school,7.0,-999999.999,9704928,-999999.999,1,Monarch Fall Roost,0
8860,1036562175,2002-11-05,Monarch Fall Roost,1,30.854,-85.23,0,"past two weeks, daily observation of three Monarch Butterlies observed nectaring, on Lantana, Zinnas, mexican sunflowers, and milkweed. Noticed one large caterpillar about 1"" long.Temperature unseasonably warm 75 to 80, overnight about 66 degrees. Cold front due.",-999999.999,-999999.999,-999999.999,9905397,-999999.999,1,Monarch Fall Roost,0
8861,1036603409,2002-11-04,Monarch Fall Roost,1,28.53,-96.68,0,"As we watch, count, and net monarchs on the peninsula to the Lavaca Bay causeway we see clustering starting about half an hour before sundown.  Tonight, just a few loose clusters of three, four, and five started on brush and small trees just above the high tide mark and a few minutes after sundown they had tightened up to about the size of a softball with six to ten in each.  We counted about 300 monarchs in two hours this afternoon, netted about 75 for tag and release, most nectaring on wildflowers on the peninsula, a few approaching from the NE.  There were many singletons that were down in the salt marsh grasses and weeds that would flush like quail when we walked by.  We have seen no better clusters at the roosting trees near the edge of the bay than the seventy-five last week.  We still wonder what it might be that causes that second, then third, and so, monarch to gather on the same leaves and cluster for the night, a scent?  If so, how far can others detect it?  ",Victoria christian school,7.0,-999999.999,9704928,-999999.999,1,Monarch Fall Roost,0
9862,1061185623,2003-08-13,Monarch Fall Roost,1,46.001,-94.341,0,"My annual visitors from Canada began showing up this evening.  They seem to prefer to camp in a 1/2 acre site of pines located to the south of my deck.  Word of mouth must advertise it as a good place to stay overnight, as each day more and more new arrivals apparently replace those that have moved on.",-999999.999,-999999.999,-999999.999,1908,-999999.999,1,Monarch Fall Roost,0
9863,1061214734,2003-08-03,Monarch Fall Roost,2000,49.133,-95.55,0,"Our CTV television network reported last night (8/17/03) that thousands of migratingmonarch butterflies had gathered near Piney, Manitoba - about 5 miles northof the Manitoba/Minnesota border. From the map I have, the closest U.S.town in Minnesota is Roseau. The area appears to be fairly rural  andundeveloped - no major roads or towns for many miles. Resident NeaHwanndal, age 88 years, first noted the monarchs 2 weeks ago. Film clips ofNea and the monarchs confirm the report.<P> Reported by Don Davis for a friend who saw story on CTV television network.<P>(Editor's Note: Estimating date of first roost as 8/3/03, two weeks before 8/17/03.) This observer did not specify the number of monarchs present. We are estimating a minimum of 2000 monarchs based on observer&rsquo;s estimate of &ldquo;thousands.&rdquo;",-999999.999,-999999.999,-999999.999,9710973,2000.0,0,Monarch Fall Roost,0
9905,1061845761,2003-08-18,Monarch Fall Roost,1,43.42,-79.25,0,"One of my students who was visiting Toronto, Canada this week,reported that on Monday, August 18, thousands ofmonarchs were roosting in the trees there.  (It waseven on the local news.)  ",-999999.999,-999999.999,-999999.999,2919,-999999.999,1,Monarch Fall Roost,0
9921,1062085544,2003-08-27,Monarch Fall Roost,1,46.121,-96.441,0," Mr. Paul Viger counts monarchs daily at his site in         Campbell, Minnesota. The first 18 butterflies appeared on August 17 this         year and numbers had climbed to 82 butterflies as of August 27. <P>At any overnight         roost, the number of visiting monarchs tends to rise and fall from one         night to the next.Take a         look at the data he collected during the Fall 2001 season. What relationship         do you see between wind and migration? Why do you think monarchs behave         this way? See: <a href=""/jnorth/tm/monarch/FallRoostViger2001.html"">Analyzing         Data From a Fall Migration Roost</a> </font></p>      <table width=""465"" align=""center"" cellpadding=""8"" cellspacing=""8"">        <tr align=""center"" valign=""top"">           <td><font face=""Verdana, Arial, Helvetica, sans-serif""><a href=""/jnorth/images/graphics/monarch/FallRoostViger2001_01.jpg""><img src=""/jnorth/images/graphics/tnail/monarch/FallRoostViger2001_01.jpg"" width=""150"" height=""100"" border=""0""></a></font></td>          <td><font face=""Verdana, Arial, Helvetica, sans-serif""><a href=""/jnorth/images/graphics/monarch/FallRoostViger2001_02.jpg""><img src=""/jnorth/images/graphics/tnail/monarch/FallRoostViger2001_02.jpg"" width=""150"" height=""100"" border=""0""></a></font></td>          <td><font face=""Verdana, Arial, Helvetica, sans-serif""><a href=""/jnorth/images/graphics/monarch/FallRoostViger2001.gif""><img src=""/jnorth/images/graphics/tnail/monarch/FallRoostViger2001.gif"" width=""150"" height=""103"" border=""0""></a></font></td>        </tr>        <tr>           <td colspan=""3""><div align=""center""><font size=""2"" face=""Verdana, Arial, Helvetica, sans-serif""></font></div>            <div align=""center""></div>            <div align=""center""><font size=""2""><strong><font face=""Verdana, Arial, Helvetica, sans-serif"">How               many tagged monarchs can you see at this roost? </font></strong></font></div></td>        </tr>      </table>",-999999.999,-999999.999,-999999.999,9902930,-999999.999,1,Monarch Fall Roost,0
9923,1062085794,2003-09-03,Monarch Fall Roost,1,43.086,-91.423,0,"Over the last 6 nights, we've tagged 1025 monarchs in the Monona Butterfly Garden.  This is the first time the monarchs have been in this area for this long in these numbers.  Usually they stage elswhere and are here only during migration.  We have been recovering many of our own tags each night from previous nights.  <P>The groups have been getting larger every night.  Last night (9/3/03) there were well over 20 limbs of 50 or more monarchs!!  This is the best we have seen.  We are also getting several calls each day about other large group sightings in the area.  <P>They are not picky this year in which trees they set in.  They are using Ash, Maple, Cherry, Boxelder, Cottonwood, Oak, Willow and Walnut.  <P>One of the neat byproducts of doing this in the city park is that a lot of people get to interact with us and a lot of kids get involved.  Sometimes this does lead to unexpected events.  One night a tagger found a very large group in a tree and called down for another net.  A little 1st Grader  grabbed a net and went running into the area sending the monarchs into flight!!  There had to be at least 500.  What a sight!! Tagging that night was done but as I sat there lamenting the loss, I remembered the glowing little face and decided that a glowing little face on a child is indeed worth a thousand monarchs!!<P>Happy tagging.  There are a lot of monarchs in Northeast Iowa.  They are staging now but will be moving south soon.<p>Contributed to Monarch Watch.",-999999.999,-999999.999,-999999.999,9710973,-999999.999,1,Monarch Fall Roost,0
9946,1062254684,2003-08-30,Monarch Fall Roost,1,43.061,-85.85,0,"    Dawn waking, tingling - you feel connection to the divine madness of Emerson, Thoreau & Ewell Gibbons! Time to count the butterflies! Accompanied by my  Dalmation Ying & Yang; hurtling through a waking palette of goldenrod yellow, aster purple & white lace stars, I giggle thinking how a Honda dealer would react if told how wonderful this huge, noisy brute is for hunting butterflies!    Scanning the catalpas underskirts using the telephoto lens of my camera, I'm rewarded a snuggle sleeping monarchs, perfectly spaced for counting -132! Checking the tulip poplar, a ""popular"" roost, adds 2 more just as a mourning dove drops lands on their branch & launches them into flight.    Jouncing on to Coyote Junction hoping to locate it's butterfly tree startles Mama & the Twins white flagged down the dry creek bed. Ol' Honda points way down & then uppppp! the rough terrain.    Hoping upward in several spots, with the sun just right to tickle orange wings awake, I prowl fruitlessly.  135 i",Artist with private classes,-999999.999,-999999.999,2939,-999999.999,1,Monarch Fall Roost,0
9954,1062299233,2003-08-30,Monarch Fall Roost,1,43.155,-95.131,0,Observed approx. 100 Monarchs roosting in our grove at 7:00p.m.,Fairview elementary,2.0,-999999.999,9910933,-999999.999,1,Monarch Fall Roost,0
9955,1062333193,2003-08-31,Monarch Fall Roost,1,43.061,-85.85,0,"  Sunday 7:30 am - a check of the catalpa grove & tulip poplar - finds 5 overnighters in the grove & 3 on the poplar's east tip. Fussy strangers, they roost singly, far apart on private branches. The catalpa grove is always warmer than the area around the single poplar - poplar campers rise early, those in the grove sleep late. The hungry wave of monarchs counted (150) at 5 pm swept on further south. Cool night, 50 degrees at sunrise. The little ""microclimates"" of our meadow's hills are very definate, low spots were really cold. At sunset, a front moved in from the west, a seamless pearl milky overcast that overtook the swirls of dancing mare's tails that feathered Saturday's sky. A brillant sundog, focused bright like sunlight thru a prism glowed in clouds edging the front over Lake Michigan. Sundogs usually mean stormy weather in 3 days time. This morning's sky, is gray with translucent, milky layers, breaks open into stipples of fleecy clouds near the sun's rising - Gramps ""mackerel",Artist with private classes,-999999.999,-999999.999,2939,-999999.999,1,Monarch Fall Roost,0
9960,1062383361,2003-08-31,Monarch Fall Roost,1,43.061,-85.85,0,"6:30 pm, 70 degrees: sky still odd milky overcast. All day, tall gray cumulous clouds formed below it in rows. Rain is being pushed way north by the Gulf of Mexico's hurricane.  Saw 1 monarch in garden & 1 crossed the road definately southbound. 3 monarchs flew up from south edge of catalpa grove, there were none in the whole meadow!  2 circled back with 1 heading south. It rose high & vanished. In the grove clearing, monarchs dropped steadily thru the trees from north/northwest singly or grouped. Often overshoting the roost, they quickly circled back,searching. How quickly they realized they had missed & how quickly they homed in! Scent, vibration, sight? Landing, they turn into ""dead leaves"" almost immediately using the same tree as last nights monarchs! Arrivals continued for 30 minutes. There was much wing flashing from ""roosters"" to warn incoming of from coming too close. Early dark? Changing barometer? What warns them to seek protection beneath big leaves?",Artist with private classes,-999999.999,-999999.999,2939,-999999.999,1,Monarch Fall Roost,0
9969,1062447980,2003-09-01,Monarch Fall Roost,1,43.061,-85.85,0,"Went out to check meadow & roost later - 8:15 am, 58 degrees, with light rain during the night. This morning started like Sunday, with sun struggling with an overcast sky. North, a wide, shallow bay of robin's egg blue glowed at the trailing edge of the front stalled above us. Only a single Monarch nectared on meadow flowers. In the catalpa grove, 73 Monarchs still slumbered.    This afternoon at 3 pm, 2 Monarchs were nectaring & 1 flying around. As light rain began to spatter, the trees came alive with orange wings of incoming Monarchs. There were 18 on the roost which flickered with wing flashed warnings, as those airborne circled to land. Another butterfly question answered! That's what butterflies do on rainy days!  New arrivals or last night's campers? Did gloomy weather convince them to linger?Without tagging them I can't be sure & it's 15' to the roost.",Artist with private classes,-999999.999,-999999.999,2939,-999999.999,1,Monarch Fall Roost,0
9972,1062516597,2003-09-02,Monarch Fall Roost,1,43.061,-85.85,0,"8:30 am, 58 degrees - last nite dipped to mid 40's. Mist & fog patched the landscape as the sun came up. Golden shimmering weather, clear sky vivid colors. No butterflies nectaring in the meadow. Grovecheck finds 51 slumberers. They like a group of freshly deceased bare branches on the northern edge of the center glade of the catalpa grove. The favored east edge branch has been dead long enough that the finer branches are gone. They split the difference last nite, making for easy counting! Several grouped close  with as many solo sleepers. Nearly missed 51, so it began to wriggle to get my attentionl Actually it was very high & suntouched warm. While quite a sheltered place, it was really damp & chilly, with loud plops of moisture falling from the trees. Must take till almost 10 am for the sun to filter thru the main grove's thick leaves east of the butterflies favorite spot.",Artist with private classes,-999999.999,-999999.999,2939,-999999.999,1,Monarch Fall Roost,0
9974,1062519506,2003-08-28,Monarch Fall Roost,1,44.761,-94.052,0,"Kevin Shram who farms near Plato, observed hundreds of monarchs aggregating on his farm today.",-999999.999,-999999.999,-999999.999,9710973,-999999.999,1,Monarch Fall Roost,0
9984,1062530488,2003-08-30,Monarch Fall Roost,1,43.434,-86.383,0,"We have recently moved to Michigan from Colorado and were happy to find literally thousands of monarchs in our maple trees.  Today's date is 9/01/03 and they have been ""roosting"" in our trees for about 2 days.",-999999.999,-999999.999,-999999.999,3819,-999999.999,1,Monarch Fall Roost,0
9986,1062531218,2003-09-01,Monarch Fall Roost,1,42.369,-88.829,0,"We observed around 50 to 100 monarch butterflies roosting in some oak trees on  the evening of 09/01/2003.  They were in trees around the 30 to 50 foot high range.  There are still a few stragglers left around this morning (09/02/2003), but the rest of them appear to have left.",-999999.999,-999999.999,-999999.999,9910971,-999999.999,1,Monarch Fall Roost,0
9988,1062532223,2003-08-28,Monarch Fall Roost,1,45.701,-95.023,0,"One of our teachers lives in a rural area close to Sauk Centre and they have an old driveway that isn't being used with lots of trees along the drive.  On this day, Aug 28th, she saw at least  300 monarchs roosting high in these trees all along  this driveway.  Then the next day we went back to the same spot and there were only about 50 monarchs roosting and flying between the trees.  We were able to tag 5 of them. The rest were flying too high to reach.  She went out on the following day and there were no monarchs at all!   ",Holy family school,4.0,-999999.999,9905746,-999999.999,1,Monarch Fall Roost,0
9999,1062636809,2003-09-03,Monarch Fall Roost,1,43.061,-85.85,0,"At sunset tonite, the group of 25 Monarchs that had been nectaring was still restlessly prowling around the grove. They landed in solo arrangements. settled for a few moments & popped airborne pacing in circles. They had seemed unusually aggressive while nectaring competing hard for flowers. They moved out west to the poplar, settled, then went airborne again. Occasionally 1 would just fly under some leaves & close it's wings on any old tree. At dusk, there were still some doing circles in & out of the grove's foliage. It was 62 degrees at sunset, not cool enough? What a restless bunch! I'll check in the am to see how things ended up.",Artist with private classes,-999999.999,-999999.999,2939,-999999.999,1,Monarch Fall Roost,0
10007,1062685214,2003-08-29,Monarch Fall Roost,1,45.181,-93.578,0,6:15 - 6:40p.m.  18 butterflies were seen to roost individually on the ends of oak/elm leaves after flashing 2-3 times.  The roosting site in each case was approximately 10-15' from the ground.  Each butterfly faced E/SE.,-999999.999,-999999.999,-999999.999,9903356,-999999.999,1,Monarch Fall Roost,0
10008,1062686221,2003-08-30,Monarch Fall Roost,1,45.181,-93.578,0,"3:30 - 6:45p.m.  1 butterfly sighted at 5:30 clearly heading south.  It roosted, facing south, without flashing, on a bare maple tree branch approximately 15' from the ground.  Turned out not to be the final roosting site for the night - it took off 30 minutes after roosting heading SE.  3 butterflies were seen chasing each other in circles at 6:15.  The 3 of them roosted (no flashing) together on the bare branch of a different maple tree, approximately 10' from the ground - all facing south. ",-999999.999,-999999.999,-999999.999,9903356,-999999.999,1,Monarch Fall Roost,0
10011,1062687091,2003-09-03,Monarch Fall Roost,1,45.181,-93.578,0,6-6:45p.m.  6 butterflies seen to roost individually on the ends of leaves of one large elm tree within 20 minutes of each other.  Each flashed 1-2 times after landing.  Each butterfly faced E/SE - roost site was approximately 10' from the ground.,-999999.999,-999999.999,-999999.999,9903356,-999999.999,1,Monarch Fall Roost,0
10014,1062702545,2003-09-02,Monarch Fall Roost,1,43.546,-96.727,0,"This is from our first report in the area... 46689 Highway 38, Sioux Falls, SD 57104",The outdoor campus,-999999.999,-999999.999,9714129,-999999.999,1,Monarch Fall Roost,0
10024,1062758315,2003-09-04,Monarch Fall Roost,1,41.08,-94.39,0,"There are maybe 100 or so monarch butterflies in our maple and hackberry trees tonight, Sept. 4. I had seen a few Monday and Tuesday evenings, but not like tonight. It's a wonderful sight.",-999999.999,-999999.999,-999999.999,3822,-999999.999,1,Monarch Fall Roost,0
10029,1062771226,2003-09-02,Monarch Fall Roost,1,43.41,-79.46,0," I live in a subdivision in Brampton, Ontario, Canada. For the last few days I have noticed Monarch's coming to rest in a very large Popular type tree in my back garden, behine which is a small wooded greenbelt beyond which are factories.  They land starting at about 7.15PM and are still landing at 7.45PM.",-999999.999,-999999.999,-999999.999,9910977,-999999.999,1,Monarch Fall Roost,0
10043,1062817236,2003-09-05,Monarch Fall Roost,1,40.437,-95.32,0,I observed one monarch roosting in a tree at 5:30 pm.,Tarkio elementary,4.0,-999999.999,9911050,-999999.999,1,Monarch Fall Roost,0
10046,1062861299,2003-09-06,Monarch Fall Roost,1,40.724,-91.431,0,"Friday evening, Sept 5th there were literally hundreds of Monarch butterflys roosting in my trees.  They were still there this morning (10:00).  I was able to take digital photos of many of them.  Awesome sight!!!  Valorie Richards",***,-999999.999,-999999.999,9911053,-999999.999,1,Monarch Fall Roost,0
10047,1062862930,2003-09-06,Monarch Fall Roost,1,41.123,-83.997,0,"We have a large migration of Monarch Butterflies in our backyard. We arelocated in Leipsic, Oh.  There must be 100's of them.  I've tried tocount, but more and more keep flying in. I've counted close to 300. I'venever seen so many butterflies.  They have been here a few days.  Howlong will they stay?  Do they take the same route every year?In the  spring I planted  what was to be a Humming bird mix of flowersaround my home, but the flowers didn't seem to be suited for Hummers.Also, two large beds of  Zinnias.  We have had many types of butterfliesall summer.At dusk the Monarchs circle in and have taken to one our maple trees andan evergreen bush.  I've seen them come in from all directions.  Across thecornfields, beans and what was a wheat field.  I'll watch one go out and seeseveral come in.This morning I went out around 8:00 am to see the display of butterflies andwithin minutes they started to move, then into the fields they went. Whata magnificen",-999999.999,-999999.999,-999999.999,3825,-999999.999,1,Monarch Fall Roost,0
10049,1062867621,2003-08-31,Monarch Fall Roost,1,42.431,-96.194,0,"We were called to a home in Bronson, Iowa, (about 5 miles east of Sioux City) with the report that their grove was full of butterflies.  We must have seen close to 1,000 Monarch butterflies.  They told us that Saturday, Aug. 30, 2003, there had been more than there was Sunday evening.",-999999.999,-999999.999,-999999.999,3826,-999999.999,1,Monarch Fall Roost,0
10050,1062868368,2003-08-30,Monarch Fall Roost,1,42.399,-96.353,0,"A lady in Sergeant Bluff, Iowa had hundreds of Monarchs roost in her pine tree grove over a 4 day period, August 30 & 31, 2003, September 1 & 2, 2003.  She has had Monarchs returning to this grove over the last several years.",-999999.999,-999999.999,-999999.999,3826,-999999.999,1,Monarch Fall Roost,0
10059,1062970132,2003-09-06,Monarch Fall Roost,1,43.237,-86.254,0,"Samll groups of monarchs roosting in mostly Jack Pine in an area of several acres. Maximum in a clump was 26. Observed between 6:45 and 8:30 pm. wind speed 8-15 miles southwest. High of 75 and overnight low of 66 degrees. Because the groups were so scattered and individuals moving around a lot were not able to cound but would estimate 150.<p>We revisited the roost site of 9-6-03 just north of Muskegon MI on 9/13/03.This time we went in the morning and started surveying as soon as it was light enough, which was 7:15 since it was overcast. We surveyed about twice the area than before. The temperature overnight was 70. Total survey time by 2 people was 4.5 hours finishing at 9:45 am. While the wind had been out of the southwest for a couple of days on the previous survey, this time it had been out of the southeast for a couple of days. Wind speeds were very similar both times. We did not find any clusters. Only put up a butterfly or two at a time with a total of 61, fewer numbers than before in a larger area and with a southeast wind which we thought might concentrate them on the lakeshore. Had the peak of the migration happened earlier than expected, we are wondering. There were a couple of days of north wind between the two surveys.",-999999.999,-999999.999,-999999.999,3121,-999999.999,1,Monarch Fall Roost,0
