,id,sighting_date,species,number,latitude,longitude,flag_location,comments,school,grade,image_url,customerid,number_old,flag_number,species_old,flag_species
91483,1454864188,2016-01-01,Milkweed Sighted,1,34.232,-118.352,1,I've continually sighted Monarchs in my garden throughout the year whenever the daytime temperature reaches 48F.  I have approx. 100 milkweed plants so there is a continual source of flowering plants with nectar for the butterflies and a food source for the caterpillars. ,-999999.999,-999999.999,-999999.999,9990010,-999999.999,1,Milkweed Sighted,0
91484,1454864242,2016-01-02,Milkweed Sighted,1,33.761,-118.199,1,Two immature larvae found on our milkweed.  The larger looking for a place to attach.,-999999.999,-999999.999,-999999.999,9985234,-999999.999,1,Milkweed Sighted,0
91485,1454864309,2016-01-02,Milkweed Sighted,1,32.12,-81.498,1,"I have about 20 caterpillars (2 different ages). I did see the females who came along a couple of weeks ago. I could not bring the eggs inside since I did not have enough milkweed for all. But the 20 I have now look healthy. I thoroughly disinfected all surfaces outside just in case of OE. Also had sprayed the milkweed with light bleach when there was no activity over a month ago and had cut some milkweed down. So far, so good.",-999999.999,-999999.999,-999999.999,9959107,-999999.999,1,Milkweed Sighted,0
91486,1454864375,2016-01-03,Milkweed Sighted,1,29.962,-90.218,1,"about 20 cats w little milkweed left unconsumed, local nurseries are out of it",-999999.999,-999999.999,-999999.999,9989721,-999999.999,1,Milkweed Sighted,0
91487,1454864429,2016-01-04,Milkweed Sighted,1,30.177,-85.806,1,"since october I have had butterflies visiting my milkweed laying eggs,  many caterpillars at present I have 7,  2 crystalis,  female laid eggs earlier this week,  It looks like I am going to have monarchs all winter this year.",-999999.999,-999999.999,-999999.999,9974622,-999999.999,1,Milkweed Sighted,0
91488,1454864476,2016-01-05,Milkweed Sighted,1,28.48,-81.55,1,"Found quite a few ""fatties"" munching on the milkweed. Put them in a safe enclosure. Have been checking outside plants and bringing in babies.  All are pupa now (21) with 5 small caterpillars munching away on Milk Weed.",-999999.999,-999999.999,-999999.999,9987024,-999999.999,1,Milkweed Sighted,0
91489,1454864541,2016-01-11,Milkweed Sighted,1,32.779,-79.938,1,Larvae are eating the few leaves on our milkweed in our school butterfly garden.,The porter-gaud school,2.0,-999999.999,9984506,-999999.999,1,Milkweed Sighted,0
91490,1454864604,2016-01-12,Milkweed Sighted,1,30.23,-97.714,1,Found 6 caterpillars in 2nd and 3rd and 4th instar on cut milkweed tiny new leaves.  Also found 2 chrysalises. Have seen one or two adults daily 01/12-18/16.,-999999.999,-999999.999,-999999.999,9989940,-999999.999,1,Milkweed Sighted,0
91491,1454864698,2016-01-13,Milkweed Sighted,1,28.656,-81.524,1,"A month ago my milkweed patch had been completely devoured by monarch cats. The milkweed had made a comeback and was beginning to bloom again. I was still seeing an occasional adult Monarch and lo and behold, I discovered cats on the milkweed again even though the weather had begun turning cold(low 40's).  ",-999999.999,-999999.999,-999999.999,9924387,-999999.999,1,Milkweed Sighted,0
91494,1454939392,2016-02-07,Milkweed Sighted,1,26.125,-81.792,1,Seven cats are eating the milkweed in my yard!,-999999.999,-999999.999,-999999.999,9972845,-999999.999,1,Milkweed Sighted,0
91496,1454963399,2016-01-18,Milkweed Sighted,1,29.957,-90.078,1,Groundwork New Orleans planted milkweed in some of our rain gardens to attract monarchs. This garden turned out to be very popular habitat!,Groundwork new orleans,12.0,-999999.999,9989979,-999999.999,1,Milkweed Sighted,0
91497,1454963455,2016-01-18,Milkweed Sighted,1,27.77,-82.637,1,Several caterpillars eating up my giant milkweed plants.,-999999.999,-999999.999,-999999.999,9978196,-999999.999,1,Milkweed Sighted,0
91498,1454963531,2016-01-22,Milkweed Sighted,1,29.633,-98.299,1,Only sporadically checking milkweed plants over past 3 weeks but each time I see 1 - 4 large monarch caterpillars.  No freezes yet since last winter - but freeze predicted tonight to 31-32 degrees F.   Not finding chrysalis,-999999.999,-999999.999,-999999.999,9989283,-999999.999,1,Milkweed Sighted,0
91499,1454963604,2016-01-30,Milkweed Sighted,1,30.306,-95.436,1,"Have had a very mild winter, the milkweed flowers never stopped blooming all winter, so I have not cut them back. There are curently 8 caterpillars in the garden.  They range in size from about 1 1/2"" to 2"" long. ",-999999.999,-999999.999,-999999.999,9988853,-999999.999,1,Milkweed Sighted,0
91500,1454963661,2016-01-30,Milkweed Sighted,1,32.39,-80.45,1,I have had larvae feeding on the milkweed in front of my house since the first of January. Some where still there this last weekend. They have somehow survived the temperatures close to freezing. ,-999999.999,-999999.999,-999999.999,9989825,-999999.999,1,Milkweed Sighted,0
91501,1454963715,2016-02-01,Milkweed Sighted,1,30.532,-88.171,1,Lots of caterpillars on milkweed.,-999999.999,-999999.999,-999999.999,9957314,-999999.999,1,Milkweed Sighted,0
91502,1454963783,2016-02-02,Milkweed Sighted,1,28.392,-82.656,1,"here in florida, we haven't had much of a winter so our milkweed was still growing in our garden.  We have seen Monarchs, chrysalis and caterpillars surviving on their own without my help.  Normally i bring them in during the spring months and save the eggs and go through the whole process.  Right now nature is taking its course.On 2-2-16 have 6 caterpillars munching away on milkweed.",-999999.999,-999999.999,-999999.999,9982880,-999999.999,1,Milkweed Sighted,0
91503,1454963841,2016-02-02,Milkweed Sighted,1,26.931,-80.124,1,14 cats striping all my milkweed going to buy more tomorrow,-999999.999,-999999.999,-999999.999,9990036,-999999.999,1,Milkweed Sighted,0
91504,1454963894,2016-02-04,Milkweed Sighted,1,30.449,-86.626,1,I have 2 caterpillars and 2 pupa around my milkweeds.,-999999.999,-999999.999,-999999.999,9923069,-999999.999,1,Milkweed Sighted,0
91511,1455073875,2016-02-01,Milkweed Sighted,1,27.77,-82.637,1,Tropical milkweeds are starting to grow some leaves. ,-999999.999,-999999.999,-999999.999,9978196,-999999.999,1,Milkweed Sighted,0
91519,1455212753,2016-02-02,Milkweed Sighted,1,28.899,-81.994,1,have 6 plants in my yard with leaves,-999999.999,-999999.999,-999999.999,9989970,-999999.999,1,Milkweed Sighted,0
91534,1455218699,2016-02-11,Milkweed Sighted,1,32.063,-96.439,1,One milkweed plant ( in a pot outside) is still blooming now and has been since spring 2015.  No Monarchs however. Other milkweedsare coming out now.  Have not had winter just a couple of lightfrosts only.,-999999.999,-999999.999,-999999.999,9988021,-999999.999,1,Milkweed Sighted,0
91542,1455290904,2016-02-10,Milkweed Sighted,1,27.943,-97.292,1,"An adult monarch was seen laying eggs on Feb 10 and 11, 2016 on the backyard milkweed plants that are just starting to leaf out again after being stripped of their leaves by numerous monarch larvae in late November and December.",-999999.999,-999999.999,-999999.999,9981940,-999999.999,1,Milkweed Sighted,0
91543,1455291048,2016-02-01,Milkweed Sighted,1,32.237,-80.887,1,Sunny day but 73F. One female monarch laying eggs on green stems of Milkweed (Asclepias curassavica). Tagged with Monarch tag TPJ360. Working with SCDNR project to tag monarchs in the winter. Project Leader - Billy McCord.,-999999.999,-999999.999,-999999.999,9951866,-999999.999,1,Milkweed Sighted,0
91544,1455291135,2016-02-11,Milkweed Sighted,1,29.469,-98.528,1,About 13 caterpillars on my tropical milkweed. All sizes. Eating and pooping like crazy. I cover lightly with a sheet when temps drop below 40. Fingers crossed that I will be sending lots of these guys into the air!,-999999.999,-999999.999,-999999.999,9990209,-999999.999,1,Milkweed Sighted,0
91553,1455460855,2016-02-14,Milkweed Sighted,20,27.401,-82.467,1,"Older milkweed pruned, Seeds have been plantedI have Huge clusters of milkweedAround my house",-999999.999,-999999.999,-999999.999,9969836,20.0,0,Milkweed Sighted,0
91568,1455723465,2016-02-16,Milkweed Sighted,1,33.943,-117.952,1,16 monarch eggs found on milkweed. Let the season begin!,-999999.999,-999999.999,-999999.999,9990389,-999999.999,1,Milkweed Sighted,0
91569,1455723891,2016-02-09,Milkweed Sighted,1,28.035,-82.389,1,"Had been seeing a Monarch here and there but due to very little milkweed and rollercoaster temperatures, I had not been watching for eggs/larvae. I was moving milkweed to shelter for an expected frost and that is when I saw the larvae.",Beverly baker,-999999.999,-999999.999,9964619,-999999.999,1,Milkweed Sighted,0
91585,1455756230,2016-02-17,Milkweed Sighted,1,34.18,-118.42,1,"the milkweed seems to be holdouts from last season- we did cut them back, but everything is blooming, including the milkweed already.",-999999.999,-999999.999,-999999.999,9989097,-999999.999,1,Milkweed Sighted,0
91592,1455809175,2016-02-13,Milkweed Sighted,1,29.757,-95.365,1,Monarch laying eggs on Milkweed in the garden.,-999999.999,-999999.999,-999999.999,9990212,-999999.999,1,Milkweed Sighted,0
91596,1455809590,2016-02-17,Milkweed Sighted,1,26.212,-80.25,1,"Observed female monarch laying eggs on my milkweed today, Also see monarch caterpillars on them as well.",-999999.999,-999999.999,-999999.999,9970598,-999999.999,1,Milkweed Sighted,0
91597,1455809714,2016-02-16,Milkweed Sighted,1,28.084,-80.608,1,Monarch landing on the milkweed we have planted.,-999999.999,-999999.999,-999999.999,9956512,-999999.999,1,Milkweed Sighted,0
91598,1455809844,2016-02-07,Milkweed Sighted,1,30.16,-85.647,1,Monarch Cat was munching on the Milkweed that didn't die off this winter. I did not see the adult.,M. cherry street elementary,-999999.999,-999999.999,9959955,-999999.999,1,Milkweed Sighted,0
91617,1455987307,2016-02-05,Milkweed Sighted,1,25.433,-100.133,1,"Hace 8 d&iacute;as estaba podando las asclepias y me encontr&eacute; cuatro larvas de Monarca, muy activas devorando hasta las vainas tiernas, ayer s&oacute;lo encontr&eacute; una, las otras 3 ya se desaparecieron, seguramente se preparan para el gran salto. Los mantendremos informados.<P><a href=""/jnorth/tm/monarch/CorreoReal.html"">Courtesy of Correo Real</a>",-999999.999,-999999.999,-999999.999,9710973,-999999.999,1,Milkweed Sighted,0
91632,1456152415,2016-02-21,Milkweed Sighted,1,29.469,-98.528,1,Beautiful large monarch. I couldn't get close enough to see details. Very skittish but was enjoying my milkweed and honeysuckle!,-999999.999,-999999.999,-999999.999,9989653,-999999.999,1,Milkweed Sighted,0
91636,1456189905,2016-02-20,Milkweed Sighted,1,32.788,-96.8,1,First sighting of buds on A. Linaria (Pine Leaf Milkweed).,-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles2016/02/1456189905.jpg,9976398,-999999.999,1,Milkweed Sighted,0
91637,1456190805,2016-02-20,Milkweed Sighted,1,32.788,-96.8,1,Yellow A. Curassavica budding out.,-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles2016/02/1456190805.jpg,9976398,-999999.999,1,Milkweed Sighted,0
91638,1456190918,2016-02-20,Milkweed Sighted,1,32.788,-96.8,1,Red A. Curassavica with purple-tinged buds.,-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles2016/02/1456190918.jpg,9976398,-999999.999,1,Milkweed Sighted,0
91640,1456239284,2016-02-21,Milkweed Sighted,1,29.836,-95.735,1,"Several tiny larva, but about half dozen fat ones too. Dozen milkweed plants in back yard.",-999999.999,-999999.999,-999999.999,9990519,-999999.999,1,Milkweed Sighted,0
91641,1456239348,2016-02-21,Milkweed Sighted,1,29.757,-95.365,1,I was checking my milkweed in my garden. I had cut it back in the fall. Found a larva feeding on one of the plants.,-999999.999,-999999.999,-999999.999,9987803,-999999.999,1,Milkweed Sighted,0
91644,1456269981,2016-02-23,Milkweed Sighted,1,33.902,-117.606,1,we have 7 plants beginning to show new growth.,-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles2016/02/1456269981.jpg,9990565,-999999.999,1,Milkweed Sighted,0
91653,1456346027,2016-02-24,Milkweed Sighted,1,28.48,-81.55,1,My 16 plants in the butterfly garden are doing well. Also sighted 4 more plants in preserve area near the lake in our neighborhood.,-999999.999,-999999.999,-999999.999,9987024,-999999.999,1,Milkweed Sighted,0
91656,1456349893,2015-06-15,Milkweed Sighted,1,41.917,-72.454,0,"I have a small patch of milkweed appx. 10' x 10' in the yard/garden at the side of my house.  Thought I had a single siting of a single Monarch circling and touching down almost on each plant late in summer of 2015.  No other evidebce of their presence, despite the fact that I've been cultivating this patch for a fecade and use no chemicals in my gardens.",-999999.999,-999999.999,-999999.999,9984868,-999999.999,1,Milkweed Sighted,0
91661,1456369196,2016-02-24,Milkweed Sighted,1,32.063,-96.439,1,I have a milkweed plant bought at local nurseryin a pot that has been blooming all winter and still is today. Outside on the south side of my house. We have not had winter tempsthis year.,-999999.999,-999999.999,-999999.999,9988021,-999999.999,1,Milkweed Sighted,0
91665,1456436354,2016-02-19,Milkweed Sighted,1,29.589,-90.826,1,Caterpillars on milkweed,-999999.999,-999999.999,-999999.999,9990428,-999999.999,1,Milkweed Sighted,0
91678,1456601644,2016-02-26,Milkweed Sighted,1,32.784,-116.917,1,Saw female Monarch laying eggs on Asclepius Cursavica.,-999999.999,-999999.999,-999999.999,9981813,-999999.999,1,Milkweed Sighted,0
91684,1456669707,2016-02-26,Milkweed Sighted,1,34.214,-118.879,1,"First monarch in our garden sighted, layed several eggs on milkweed plants.",-999999.999,-999999.999,-999999.999,9990641,-999999.999,1,Milkweed Sighted,0
91700,1456796573,2016-02-13,Milkweed Sighted,1,33.995,-117.372,1,I have 2 places where narrow leaf milkweed has emerged. One is in a pot and the other is in the ground. I also have multiple tropical milkweed plants. Some are small starts and 3 are full size plants that have many leaves and flowers. ,-999999.999,-999999.999,-999999.999,9990692,-999999.999,1,Milkweed Sighted,0
91736,1457012673,2016-03-01,Milkweed Sighted,1,33.643,-117.687,1,one female ovipositing on my milkweed plants in the back yard - mainly tropical milkweed.,-999999.999,-999999.999,-999999.999,9990737,-999999.999,1,Milkweed Sighted,0
91737,1457012821,2016-02-28,Milkweed Sighted,1,34.168,-117.982,1,"The butterfly seemed weak. She spent 30 minutes on the milkweed drinking. She then returned that day later, laying eggs. She laid around 20.",-999999.999,-999999.999,-999999.999,9990738,-999999.999,1,Milkweed Sighted,0
91790,1457433254,2016-03-09,Milkweed Sighted,1,33.72,-118.034,1,Milkweed starting to bloom at Gibbs Park in Huntingtonn Beach California,-999999.999,-999999.999,-999999.999,9958893,-999999.999,1,Milkweed Sighted,0
91796,1457433361,2016-03-07,Milkweed Sighted,1,29.891,-95.569,1,?????,-999999.999,-999999.999,-999999.999,9985495,-999999.999,1,Milkweed Sighted,0
91828,1457433714,2016-03-01,Milkweed Sighted,1,30.259,-97.734,1,Plenty of milkweed after a very light winter.  ,-999999.999,-999999.999,-999999.999,9989238,-999999.999,1,Milkweed Sighted,0
91829,1457433734,2016-03-10,Milkweed Sighted,1,29.582,-98.326,1,Milkweed coming back,-999999.999,-999999.999,-999999.999,9989646,-999999.999,1,Milkweed Sighted,0
91832,1457433745,2016-03-11,Milkweed Sighted,1,29.296,-94.784,1,My milkweed was decimated by five or six caterpillars over the past 24 hours. Today I found two cocoons. ,-999999.999,-999999.999,-999999.999,9988923,-999999.999,1,Milkweed Sighted,0
91833,1457433749,2016-03-12,Milkweed Sighted,1,30.25,-97.75,1,"I saw my first Antelope Horns Milkweed in our backyard this year, today. ",-999999.999,-999999.999,-999999.999,9987554,-999999.999,1,Milkweed Sighted,0
91845,1457433818,2016-03-13,Milkweed Sighted,1,34.057,-117.919,1,"While visiting my grandparents, I checked their tropical milkweed buds and gave them a native milkweed and nectar seed packets.",-999999.999,-999999.999,-999999.999,9990443,-999999.999,1,Milkweed Sighted,0
91853,1457433860,2016-03-14,Milkweed Sighted,1,30.504,-97.66,1,"I have a lot of milkweed on my garden that never went dormant this winter. Currently, it's all A. curassavica. But I have dozens of native Asclepias seeds waiting to germinate (indoor cold stratification and seed trays). Once the native seedlings are established, the curassivica will be removed (before the fall migration).",-999999.999,-999999.999,-999999.999,9985285,-999999.999,1,Milkweed Sighted,0
91858,1457433889,2016-03-12,Milkweed Sighted,1,30.058,-95.19,1,"Tropical Milkweed plentiful in 6   nurseries visited in town, 3-4 monarchs at all stops.   ",-999999.999,-999999.999,-999999.999,9985101,-999999.999,1,Milkweed Sighted,0
91862,1457433918,2016-03-13,Milkweed Sighted,1,32.095,-96.469,1,I have two milkweed plants now.  One died back due to a small frost but is now about 8 inches! The other one has not stopped blooming for a year now.  I also have planted seeds for first time. I have not seen a Monarch in my yard for over a year.  Did see a few during fall migration about 8 miles west of town. It was near a house out near where a man named Stewart has a Monarch waystation. I am working on that too.,-999999.999,-999999.999,-999999.999,9988021,-999999.999,1,Milkweed Sighted,0
91864,1457433922,2016-03-13,Milkweed Sighted,1,29.564,-95.286,1,"I am in Pearland, Texas and I have milkweed ready. It's Mexican milkweed. Waiting for my first monarch.",-999999.999,-999999.999,-999999.999,9984099,-999999.999,1,Milkweed Sighted,0
91865,1457433925,2016-03-13,Milkweed Sighted,1,29.378,-95.106,1,"I have had a Monarch Butterfly here for the last week,laying eggs  numerous  times on all my Milkweed and as I was checking that out, I not only have eggs, but I have catapillers that look to be in there first instar.",-999999.999,-999999.999,-999999.999,9989682,-999999.999,1,Milkweed Sighted,0
91869,1457433929,2016-03-13,Milkweed Sighted,1,29.76,-95.37,1,"We have had monarch&rsquo;s visiting us throughout the winter. We have 4 chrysalis. We had  9 &ndash; 10 milk weed plants and all of them have been stripped bare of the leaves by the caterpillars. The rest of the chrysalis will be in a day or two. This is SW Houston. Zip code 77035 in our back yard. Half of the milkweed is Asclepias Currasivica and the other half is the Silky gold curassavica cultivar and we also have Lantana, Gregii and sage as nectar plants.",-999999.999,-999999.999,-999999.999,9989102,-999999.999,1,Milkweed Sighted,0
91870,1457433930,2016-03-12,Milkweed Sighted,1,27.531,-99.48,1,There is alot of milk weed growing in the Laredo area. I have not seen any monarchs yet. ,-999999.999,-999999.999,-999999.999,9990571,-999999.999,1,Milkweed Sighted,0
91873,1457433936,2016-03-12,Milkweed Sighted,1,28.904,-96.788,1,"I released a few monarchs in Inez, TX last week. I was finding eggs here until late December. My milkweed is ready for more.",-999999.999,-999999.999,-999999.999,9989897,-999999.999,1,Milkweed Sighted,0
91881,1457433995,2016-03-15,Milkweed Sighted,1,33.109,-96.761,1,Swamp milkweed about 4 inches tall,-999999.999,-999999.999,-999999.999,9986719,-999999.999,1,Milkweed Sighted,0
91887,1457434053,2016-03-15,Milkweed Sighted,1,29.424,-95.244,1,I have lots of Mexican milkweed in my garden beds around my house and as of today I counted around 20 caterpillars in various stages of development on the milkweed.,-999999.999,-999999.999,-999999.999,9989018,-999999.999,1,Milkweed Sighted,0
91890,1457434094,2016-03-14,Milkweed Sighted,1,29.424,-98.494,1,I saw one monarch in my garden! I did not observe it laying eggs but I have a lot of milkweed. Very exciting!,-999999.999,-999999.999,-999999.999,9982502,-999999.999,1,Milkweed Sighted,0
91891,1457434099,2016-03-14,Milkweed Sighted,1,29.703,-98.124,1,"I have tropical milkweed planted in my backyard in New Braunfels, TX.",-999999.999,-999999.999,-999999.999,10820,-999999.999,1,Milkweed Sighted,0
91892,1457434120,2016-03-14,Milkweed Sighted,1,29.76,-95.37,1,We have early milkweed in Houston &hellip;we did not have a freeze in Houston all winter&hellip;. No butterflies or hummers yet,-999999.999,-999999.999,-999999.999,10821,-999999.999,1,Milkweed Sighted,0
91896,1457434136,2016-03-14,Milkweed Sighted,1,29.197,-96.27,1,"Milkweed &ndash; Since we had such a mild winter, the Asclepias curassavica I have here did not die back so I would not say I had a &ldquo;first sighting&rdquo;",-999999.999,-999999.999,-999999.999,0,-999999.999,1,Milkweed Sighted,0
91915,1458108715,2016-03-15,Milkweed Sighted,1,32.131,-97.855,1,Asclpias asperula has emerged in its typical large numbers. Toward the early end of year-to- year variation.  Hundreds so far at our place.   In some locations one every few feet. <p>If typical trend continues there will be thousands by April.     ,-999999.999,-999999.999,-999999.999,9938715,-999999.999,1,Milkweed Sighted,0
91917,1458108741,2016-03-16,Milkweed Sighted,1,30.446,-97.624,1,"Asclepias oenitheroides (Zizotes) and Asclepias viridis beginning to return.  most are 4 to 6"" tall.",-999999.999,-999999.999,-999999.999,9970530,-999999.999,1,Milkweed Sighted,0
91967,1458109116,2016-03-19,Milkweed Sighted,1,27.906,-97.319,1,Two of many monarch larvae that have stripped our potted milkweed plants in the last few weeks. There aren't many leaves left (again!)on our 12-15 milkweed plants after a couple weeks of feeding. The milkweeds were just beginning to produce a nice leaf crop after the stripping by monarchs in late November and the brief winter dormancy. We can't keep enough milkweeds supplied for our large monarch population here in our South Texas backyard. This has been occurring since late last year. It is hard to find milkweeds at the local nursery and when you do they cost almost $10 for a small plant.,-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles2016/03/1458109116.jpg,9981940,-999999.999,1,Milkweed Sighted,0
91986,1458109204,2016-03-11,Milkweed Sighted,1,30.267,-97.743,1,tropical milkweed. Some already flowering,-999999.999,-999999.999,-999999.999,9981320,-999999.999,1,Milkweed Sighted,0
91993,1458109340,2016-03-09,Milkweed Sighted,1,30.936,-92.936,1,Milkweed emerged ,-999999.999,-999999.999,-999999.999,9982514,-999999.999,1,Milkweed Sighted,0
91994,1458109347,2016-03-20,Milkweed Sighted,1,26.563,-81.95,1,My milkweed never died back over the winter and it is almost ready to bloom again.,-999999.999,-999999.999,https://journeynorth.org/jnorth/images/userfiles2016/03/1458109347.jpg,9991160,-999999.999,1,Milkweed Sighted,0
91996,1458109374,2016-03-01,Milkweed Sighted,1,30.442,-88.122,1,Tropical milkweed,-999999.999,-999999.999,-999999.999,9957314,-999999.999,1,Milkweed Sighted,0
92004,1458109516,2016-03-20,Milkweed Sighted,1,30.366,-88.556,1,My friends and I have Milkweed!,-999999.999,-999999.999,-999999.999,9971161,-999999.999,1,Milkweed Sighted,0
92005,1458109517,2016-03-20,Milkweed Sighted,1,30.458,-91.14,1,Saw a monarch feasting on the lemon tree flowers today. Could not tell the sex. I have serval milkweeds in bloom as we had a light winter here in Baton Rouge. Did not see it lighting on the MW. So could not tell if there were eggs. Have too many milkweeds here! ,-999999.999,-999999.999,-999999.999,9981650,-999999.999,1,Milkweed Sighted,0
92008,1458109520,2016-03-20,Milkweed Sighted,1,29.951,-90.072,1,Here in New Orleans we have already had several monarchs emerge from there chrysalis already. I have 5 that should emerge in the next few days. The milkweed is still sparse but growing quickly in our garden. ,-999999.999,-999999.999,-999999.999,9981715,-999999.999,1,Milkweed Sighted,0
92009,1458109522,2016-03-20,Milkweed Sighted,1,33.405,-86.811,1,"No Monarchs have shown up yet in my area.  I grow my milkweed in pots and put them outside in the spring; otherwise, there would not be any large enough for the spring migration.  Mine are the tropical variety.",-999999.999,-999999.999,-999999.999,9968567,-999999.999,1,Milkweed Sighted,0
92010,1458109523,2016-03-20,Milkweed Sighted,1,30.695,-88.04,1,"Milkweed in Mobile, AL.  Mostly tropical variety. ",-999999.999,-999999.999,-999999.999,9985154,-999999.999,1,Milkweed Sighted,0
92011,1458109524,2016-03-20,Milkweed Sighted,1,29.951,-90.072,1,We live in New Orleans &amp; have been seeing numerous monarch caterpillars in our yard over the past two weeks. Our milkweed leaves have sprouted. I am sorry I do not know the species. Is it true that some milkweed species encourage the spread of parasites more than others?  A neighbor mentioned that to me but I had never heard it before. Quite a few on our monarchs seem to fall victim each year. ,-999999.999,-999999.999,-999999.999,10830,-999999.999,1,Milkweed Sighted,0
92015,1458109528,2016-03-20,Milkweed Sighted,1,29.951,-90.072,1,"I had milkweed blooming all winter. Have lots of caterpillars, five cocoons and a newly emerged monarch this morning.",-999999.999,-999999.999,-999999.999,9975958,-999999.999,1,Milkweed Sighted,0
92016,1458109529,2016-03-20,Milkweed Sighted,1,30.267,-97.743,1,Got milkweed in Austin Tx that survived the winter here and never quit blooming.  On the lookout for monarchs.,-999999.999,-999999.999,-999999.999,9980653,-999999.999,1,Milkweed Sighted,0
92017,1458109530,2016-03-20,Milkweed Sighted,1,30.275,-89.781,1,"Greetings from Slidell, Louisiana! I would like to report 2 big beautiful monarch females laying eggs in my garden all day today.ðŸ˜ Happy Spring! ",-999999.999,-999999.999,-999999.999,9990000,-999999.999,1,Milkweed Sighted,0
92021,1458109537,2016-03-20,Milkweed Sighted,1,30.808,-81.835,1,I saw milkweed.,-999999.999,-999999.999,-999999.999,9991179,-999999.999,1,Milkweed Sighted,0
92024,1458109562,2016-03-21,Milkweed Sighted,1,30.232,-93.209,1,Milkweed growing through concrete along the building.,-999999.999,-999999.999,-999999.999,9977931,-999999.999,1,Milkweed Sighted,0
