,id,sighting_date,species,number,latitude,longitude,flag_location,comments,school,grade,image_url,customerid,number_old,flag_number,species_old,flag_species
3691,968678564,2000-09-08,Monarch PEAK Migration,1,40.735,-95.322,0,"Last night we saw 500 monarchs, and the number increased today to 600 plus--maybe even one thousand.  The butterflies are roosting maybe 100 to a branch.  Several homes in Shenandoah have called us to let us know that they have monarchs roosting.  On Friday afternoon the children and I walked over to the Vaughn home and saw the monarchs roosting in the trees.  The area is very shaded.",Sheandoah middle school,5.0,-999999.999,2292,0.0,2,Monarch PEAK Migration,0
3699,968685928,2000-09-11,Monarch PEAK Migration,1,40.842,-97.54,0,"The first of the migrating monarchs have arrived here in York (9/6). We figure they came in that night when a cold front came through.  The wind changed around to the northeast and it was much cooler the following day. There were tons of butterflies here over the weekend (9/9 & 9/10).  They were nectaring on butterfly bushes, alfalfa, rose bushes, and other flowering plants.  They were on trees in Cherry Hill and in our backyards.  Unfortunately, some were on our cars' grills.  It was very hot over the weekend and windy out of the south.  We hope a cold front comes through to cool us off. People from all over town have told stories about the butterflies in their backyards (9/11).",York middle school,7.0,-999999.999,417,0.0,2,Monarch PEAK Migration,0
3707,968709982,2000-09-07,Monarch PEAK Migration,1,41.263,-95.933,0,Yesterday I saw a huge aggregation of Monarchs at Folsom Point Prairie in Pottawattamie County Iowa.  Have also been seeing sever per hour flying over the prairie area near our store.,-999999.999,0.0,-999999.999,9714167,0.0,2,Monarch PEAK Migration,0
3716,968781218,2000-09-12,Monarch PEAK Migration,1,41.604,-93.631,0,Students and staff at Harding have been reporting seeing groups of Monarchs from 6 on a fence post to 100 on butterfly bushes.We have released 75 tagged butterflies to this date.,Harding middle school,6.0,-999999.999,2291,-999999.999,1,Monarch PEAK Migration,0
3717,968783396,2000-09-11,Monarch PEAK Migration,1,41.58,-92.34,0,"We saw a large number of monarchs right after the storm last night.  The front passed here around 7 pm.  With it, the wind changed around from the north and temps cooled by at least 10 degrees.  At that time, monarchs were everywhere among the trees.  There were hundreds of monarchs in our yard at that time.  They must have continued on with the front because they were not roosting in the trees this morning.  We are located in east central Iowa along the Iowa river.",Stc intermediate school,4.0,-999999.999,2297,0.0,2,Monarch PEAK Migration,0
3719,968784233,2000-09-11,Monarch PEAK Migration,1,42.423,-92.345,0,"There were clouds of monarchs in the air as the front moved through Waterloo, Iowa on Sept. 11. They were thick in the air above the cars. A teacher at my building said what appeared to be over 100 monarchs roosted in her neighbor's tree last night. We did not get any rain out of this front, but the temperature dropped significantly.  Today there are several feeding in our butterfly garden, more than we've seen all summer. There has been an unbelievable lack of monarchs in our part of Iowa this summer. By now I've usually tagged at least 150 or more; this year I have only tagged 24.  Are others noticing this?",Kittrell elementary,4.0,-999999.999,9712172,-999999.999,1,Monarch PEAK Migration,0
3721,968785805,2000-09-12,Monarch PEAK Migration,1,43.363,-92.168,0,"Yes, we are seeing clusters of monarch flying south..Several students report seeing trees/ plants covered at night.....The first butterflies were spotted around August 28 with more being seen each day.  Our town has two special trees at a park that are covered at night--literally covered...Students rarely see one--always more than one this week.We really have enjoyed this project and the data!!!!!",Cresco elementary,6.0,-999999.999,9900273,-999999.999,1,Monarch PEAK Migration,0
3729,968852903,2000-09-12,Monarch PEAK Migration,1,40.735,-95.322,0,"I live in the country, and we have a grove of trees by our house. I went out there, and there were hundreds of butterflies roosting there. The temperatures of our days here are still in the nineties, but I night it cools down quite a bit.",Sheandoah middle school,8.0,-999999.999,2292,-999999.999,1,Monarch PEAK Migration,0
3744,968937496,2000-09-11,Monarch PEAK Migration,1,41.934,-91.44,0,"We definitely had a large number of monarchs descend just before the Sept. 11 storm in Mount Vernon, Iowa, and they were still festooning one of my favorite roost trees the next morning. I tagged 70 in about an hour, just picking them off with my fingers and placing them back on the pine needles because they still were dormant. Had to quit tagging and go off to work. There must have been at least 500 monarchs on the lower branches.",-999999.999,-999999.999,-999999.999,9714330,-999999.999,1,Monarch PEAK Migration,0
3754,968957367,2000-09-06,Monarch PEAK Migration,1,48.35,-92.54,0,"There were lots of monarchs gathering in the Gaylord City park. I must have seen 50 to 100 of them, but then it happened--<a href=""/jnorth/tm/monarch/MosquitoSprayGaylord.html"">mosquito spray killed thousands of monarchs</a>",-999999.999,0.0,-999999.999,2301,0.0,2,Monarch PEAK Migration,0
3775,969028839,2000-09-13,Monarch PEAK Migration,1,40.9,-90.38,0,I saw 25 in 10 minutes the temperature was 70 degrees an the windspeed was 15 mph coming from the south.,Churchill jr. high,7.0,-999999.999,1721,0.0,2,Monarch PEAK Migration,0
3776,969029047,2000-09-12,Monarch PEAK Migration,1,40.95,-90.38,0,-999999.999,Churchill jr. high,7.0,-999999.999,1721,-999999.999,1,Monarch PEAK Migration,0
3780,969047652,2000-09-15,Monarch PEAK Migration,1,41.69,-91.452,0,"I saw 25 and my mom saw 84. My class saw about 80 to 100  monarchs  over the last two days.This must be the peak migration in Iowa city. The temperature is cool,70's and the days are sunny.",Irving b. weber elementary school,5.0,-999999.999,9701513,-999999.999,1,Monarch PEAK Migration,0
3793,969230213,2000-09-13,Monarch PEAK Migration,1,42.116,-89.984,0,"Although I only observed a maximum of 5 monarchs nectaring on zinnias and butterfly bush,their appearance during the days of September 7-17,is within the same time frame I recorded first seeing multiple monarchs return to our corner of northwest Illinois last year. I began looking in early September and saw two on Sept 7th,three on the 8th & 9th, four on the 10th, zero on the 11th & 12th (high winds and rain), five on Sept 13-15, one on the 16th&17th. Two monarchs at the school garden emerged from their chrysalises on Sept.11th & 13th. Will continue to watch to see if the 17th will be the last monarch passing through to Mexico.",Mt. carroll elementary,-999999.999,-999999.999,1187,-999999.999,1,Monarch PEAK Migration,0
3817,969330874,2000-09-18,Monarch PEAK Migration,1,36.502,-98.503,0,"Thousands of Monarchs are arriving in our 50 acre wildlife habitat at Heritage Manor Bed and Breakfast, 33 Heritage Road, Aline, Oklahoma 73716 http://www.1aj.org ",-999999.999,0.0,-999999.999,9900177,0.0,2,Monarch PEAK Migration,0
3826,969370579,2000-08-26,Monarch PEAK Migration,1,44.07,-66.78,0,"The main movement appears to have gone through about August 26th, as I have had an additional report of about 20 individuals at Point Lepreau, NB on that date.  Point Lepreau is about 40 miles NE of Grand Manan Island along the Bay of Fundy coast.",-999999.999,0.0,-999999.999,1019,0.0,2,Monarch PEAK Migration,0
3827,969370605,2000-08-26,Monarch PEAK Migration,1,45.1,-66.48,0,"The main movement appears to have gone through about August 26th, as I have had an additional report of about 20 individuals at Point Lepreau, NB on that date.  Point Lepreau is about 40 miles NE of Grand Manan Island along the Bay of Fundy coast.",-999999.999,0.0,-999999.999,1019,0.0,2,Monarch PEAK Migration,0
3842,969477499,2000-09-20,Monarch PEAK Migration,1,35.673,-95.31,0,"My family and I counted approximatly 50 Monarchs headed south on Saturday, Sept. 16, 2000.  A Muskogee Parks employee reported tome today that Honor Heights Park was FULL of monarchs heading south.  I am heading out there after the last bell today (9-20)and will report back tomorrow.",Cherokee elementary,1.0,-999999.999,977148,0.0,2,Monarch PEAK Migration,0
3851,969506752,2000-09-20,Monarch PEAK Migration,1,38.994,-94.675,0,"6752        Monarchs migrating at  rate of 200 per hour today! A cold front came through yesterday at about 4:00 P.M.  Within the next hour about 20 Monarchs per hour were observed heading almost due south (with the wind).  It was cool and rainy this morning but as the sky cleared this afternoon(9/20), the migration rate was about 200 per hour!   Monarchs drifted by at all levels roof top to over 300 feet up. The direction of flight was variable and mostly South but some were flying West.The wind was out of the NNW 5 to 10 miles per hour, temperature was in the 60's.        ",None,0.0,-999999.999,9711774,0.0,2,Monarch PEAK Migration,0
3858,969554357,2000-09-20,Monarch PEAK Migration,1,37.556,-79.087,0,"Yesterday,  20 Septemer 2000, migrant monarchs finally have arrived in Central Virginia.  Both in my home garden and at Sweet Briar College, there is the first evidence of fresh migrants on the move.",Sweet briar college,-999999.999,-999999.999,9704542,-999999.999,1,Monarch PEAK Migration,0
3859,969555830,2000-09-26,Monarch PEAK Migration,1,38.57,-92.2,0,"I have been making a count for the past 2 hours here in Columbia, and am up to 310 for the period! From about noon to 12:30 over 100 came through in that one half hour alone. They have slowed down a bit now from that though, but 155 per hour seems like a good rate. When I went out for lunch they were flying all over town. Almost all of them are flying to the southwest today.  We had our first big migratory push on Sept. 21st. There were fairly large numbers moving in directed flight. In two hours of observation I saw exactly 200 Monarchs. The rate slowed somewhat during the past half hour as the winds have picked up and became more variable. We had a cold front move through the previous two days. It rained for part of the day on the 20th and then cooled off. It was warmer with a north wind on the 21st though, and they began to move through in numbers. <br>Since last Thursday (9/21), we had a cold front move through over the weekend that brought rain to Columbia. Yesterday, the front moved on through and the temperatures are rebounding this morning. As a consequence, the Monarchs are on the move again. I saw a dozen moving through in less than five minutes this morning (9/26) so it looks like this may be another major day of migration. ",-999999.999,0.0,-999999.999,1580,0.0,2,Monarch PEAK Migration,0
3895,969672350,2000-09-22,Monarch PEAK Migration,1,31.992,-102.081,0,"On 9/22 we checked a 20 acre corner of a pecan orchard and counted approximately 1,000 Monarchs in about an hour. We saw about12,000 Monarch butterflies total. The butterflies were hanging on the tree limbs on the side away from the wind. Wind was from the S at app. 20mph and gusty. Sky was clear & 98°. A count of my own 1/4 acre revealed a total of 263 Monarchs in 15 minutes. On 9/23, approximately 20,000 Monarch butterflies passed overhead between 5:30 and 6:00PM. A front was moving through, and there were thunderstorms to the NE. Very low counts in my garden.",-999999.999,0.0,-999999.999,9711956,0.0,2,Monarch PEAK Migration,0
3897,969681633,2000-09-22,Monarch PEAK Migration,1,31.85,-102.345,0,"Each day this week from 12:30 - 1:15p.m., my kindergarten students and I havelooked for monarchs.   At 5:00 p.m (Friday, 9/22/00)  my students and I were called to 2 yards on N. Sam Houston Street, in Odessa. We observed a constant arrival  of butterflies  for the entire 2 hours that we observed.  We saw many more males than females. All together we estimated we saw 300 butterflies roosting in Chinese elm, pecan, and  a 30' by 6' stretch of English ivy. A  small pond, several large bird baths and a good supply of water from the sprinklers placed out to keep the grass and vegetation maintained provided moisture. Sat., Sept. 23rd our wind changed to a northern wind about 5:30 p.m. The monarchs were everywhere.  They even spent the night in our pecan tree at 710 Gill.  It was a beautiful sight.  You could look straight up and just see hundreds.  On Sunday, 24th.  The northern wind took them out of Abilene. ",Reagan magnet schoool,0.0,-999999.999,9900690,0.0,2,Monarch PEAK Migration,0
3905,969785713,2000-09-23,Monarch PEAK Migration,1,37.109,-94.523,0,"Today we saw one-hundred and one monarchs fly over our house in about 35 minutes. That's a rate of 2.9 per minute, or 173 per hour!<br> One of them landed in one of our trees for a little while.  <p><B>Migration rate: <BR>173 monarchs per hour<br>2.9 monarchs per minute</B>",I homeschool,-999999.999,-999999.999,2313,-999999.999,1,Monarch PEAK Migration,0
3908,969813202,2000-09-23,Monarch PEAK Migration,1,31.85,-102.345,0,"9/23/00 Saturday, 10:30a.m.:  It appears that the same number(300) of monarchs were gathered in the yards at 1803 N. Sam Houston, Street, in Odessa, TX. As reported yesterday, the butterflies appear to be gathering and resting on the tree limbs and vines.  As we gently walked through the area,  groups of butterflies near us would flutter into short flights and land on other tree limbs a few feet away as if our presence made them nervous.  ",Reagan magnet schoool,0.0,-999999.999,9900690,0.0,2,Monarch PEAK Migration,0
3909,969813374,2000-09-24,Monarch PEAK Migration,1,31.85,-102.345,0,"9/23/00, Saturday, 6:30p.m.:  A strong northerly breeze had picked up, causing noticeable movement in the tree limbs and leaves of these protected yards.  Only about half of thenumber remain in the yards at 1801 & 1803 N. Sam Houston, in Odessa, TX.  It appears to me that as the breeze strengthens, the butterflies are blown in a southerly direction to rest in other areas of the neighborhood.",Reagan magnet schoool,0.0,-999999.999,9900690,0.0,2,Monarch PEAK Migration,0
3917,969876895,2000-09-25,Monarch PEAK Migration,1,30.039,-95.533,0,The monarchs are here! Sunday the 24th we woke up to find 7 tattered monarchs on one milkweed plant. I quess the cold front pushing through Texas has moved the monarchs through our area. As of Monday the 26th we are having gusty winds and morning temperatures of 58 degrees.  I hope to see more today.  Patty Perkins,Krahn elementary,3.0,-999999.999,9711547,0.0,2,Monarch PEAK Migration,0
3923,969894510,2000-09-22,Monarch PEAK Migration,1,31.57,-100.521,0,There were between 50-100 monarchs in our yard on 9/22.  On 9/23-24 there was a storm that came through and the temps have dropped dramatically.  I saw a few single monarchs but not a great abundance (over 100) as yet.,Former homeschool,1.0,-999999.999,9704086,0.0,2,Monarch PEAK Migration,0
3927,969902094,2000-09-21,Monarch PEAK Migration,1,38.554,-96.174,0,"On Thursday, September 21, we spotted 52 monarchs and were able to tag 9.  The day was mostly sunny, 65 degrees.  The location was on a local river (Neosho River) in a wooded area.  We had been seeing several (5-10) for a few days before but on this day there were concentrated numbers of healthy monarchs.  ",Village elementary school,4.0,-999999.999,9900840,0.0,2,Monarch PEAK Migration,0
3928,969904272,2000-09-24,Monarch PEAK Migration,1,36.544,-80.191,0,"From 8:30 a.m. to 5 pm on the 24th of Sep, we saw 132 monarchs migrating south or southwest.  Some were very high, drifting past at limit of our binoculars. Others were fluttering by at our feet.We also saw Common Buckeyes and Red Admirals migrating.  Two dragonfly species were migrating:  Green Darners (only 3) and Black Saddlebags (22).",-999999.999,0.0,-999999.999,9712394,0.0,2,Monarch PEAK Migration,0
3929,969906025,2000-09-22,Monarch PEAK Migration,1,41.39,-81.2,0,While we were outside on our Autumn nature hike at about 1:30 pm we observed a monarch flying south over the pond in the park next to our school.  Many students that live near Lake Erie have reported sighting clusters of monarchs flying south this past week.  In the late afternoon large groups of monarchs can be seen at Mentor Headlands Beach State Park resting in the trees after flying over Lake Erie.,Mentor shore junior high school,7.0,-999999.999,9712291,0.0,2,Monarch PEAK Migration,0
3933,969932698,2000-09-22,Monarch PEAK Migration,1,31.874,-100.344,0,"Hundreds of large, healthy Monarchs on their way south were tanking up in yards where the grass had been watered the night before. We discovered bushes and trees covered with butterflies after school around 4:00 p.m.  They stayed the night and then left the next day as the cold front and rain made its way into our drought stricken area. Abilene, 57 miles north of Bronte, reported sightings the same day.  They were beautiful!!!",Bronte high school,7.0,-999999.999,9710015,0.0,2,Monarch PEAK Migration,0
3941,969982944,2000-09-25,Monarch PEAK Migration,1,42.666,-71.43,0,We saw 150 Monarchs resting on the bark of a tree.  It was truly an amazing sight!  They were obviously preparing for the big journey South.,Tyngsboro jr/sr high school,7.0,-999999.999,9713468,0.0,2,Monarch PEAK Migration,0
3943,969987855,2000-09-26,Monarch PEAK Migration,1,31.44,-98.56,0,The fringe of the monarch migration is definitely moving through Early.  I saw approximately 20 on a short 5 minute walk around campus at 11:40 a.m. today.  They were all in beautiful condition.  The sky is clear with a very slight breeze and the temperature is in the low 70's.  My Kindergarten students will be really excited about seeing the monarchs when they go out to recess.,Early primary school     early isd,0.0,-999999.999,9711541,0.0,2,Monarch PEAK Migration,0
3944,969988974,2000-10-09,Monarch PEAK Migration,1,38.05,-75.12,0,"With winds gusts up to 30 mph on the Virginia Coast, Denise Gibbs saw ""the largest wave of Monarchs here so far this migration season, with 900 Monarchs per hour migrating (being blown) through. <br>From my field journal: I stood on the beach dressed in 2 layers of hooded polartec with windblock topped with an Eider-down jacket. My face, (the only exposed skin on my body)  felt raw from the sandblasting wind. I watched helplessly as Monarchs rolled and tumbled past me like tiny orange tumbleweeds on the sand. Normally on this island Monarchs favor north or northwest winds for migration, but today the north wind's fury is forcing them down to the ground. If they're lucky enough to land on vegetation--dune grasses or Seaside Goldenrod, they cling to the leeward side, staying 3-5 minutes to rest and warm their flight muscles in the sun. Others, not so lucky are landing on the exposed sand and are trying to get a foothold on the loose, blowing grains of sand. Monarchs that lose their grip are getting blown out to sea.<br>See daily monarch migration records recorded by the <a href=""http://www.digizen.net/members/robgibbs/monarch/"">Chincoteague Monarch Monitoring Project </a> on Assateague Island, Virginia. ",-999999.999,0.0,-999999.999,1775,0.0,2,Monarch PEAK Migration,0
3946,969996277,2000-09-26,Monarch PEAK Migration,1,33.386,-97.114,0,"We were leaving the gym on our lunch hour and heading back to work when we spotted a beautiful monarch butterfly.  My sister and I started looking and they were everywhere - just floating down the road.  We began counting and counted 16 in about 20 to 30 seconds.  They continued to come, but we quit counting.  They were all heading South.  We began talking about the fact that they must be on their way to Mexico for the winter.  It was really cool!",-999999.999,0.0,-999999.999,9900853,0.0,2,Monarch PEAK Migration,0
3951,970077268,2000-09-27,Monarch PEAK Migration,1,32.971,-96.743,0,Bowie Elementary 2nd grade spotted a Monarch sitting on a tree branch by the pond.,Richardson isd environmental studies center,2.0,-999999.999,1481,0.0,2,Monarch PEAK Migration,0
3952,970079748,2000-09-27,Monarch PEAK Migration,1,42.025,-78.336,0,We were on our school playground this morning.  We think we may have seen five different monarchs. They were fluttering around. We hope they found our butterfly flower garden that we planted last spring. It is now blooming with some different flowers.,Portville elementary school,3.0,-999999.999,2311,0.0,2,Monarch PEAK Migration,0
3953,970079846,2000-09-27,Monarch PEAK Migration,1,40.08,-74.064,0,Second monarch sighting at Bay head School by Greta.,Bay head elementary school,7.0,-999999.999,9713842,0.0,2,Monarch PEAK Migration,0
3955,970084176,2000-09-27,Monarch PEAK Migration,1,43.043,-76.151,0,"My students and I witnessed 2 Monarchs crossing above the soccer field this morning. Bright sunny day, with temperature in the mid 60's perhaps. ",Meachem elementary,5.0,-999999.999,9900445,0.0,2,Monarch PEAK Migration,0
3958,970094950,2000-09-27,Monarch PEAK Migration,1,28.31,-99.5,0,"First large numbers of monarchs moving through.  My two daughters, Caitlyn, age 9 and Kylie, age 5, my wife, and I watched about 50 or so pass by during the late afternoon.  Adjacent to our house there are several large salt cedar trees.  In years past, thousands utilized one particular tree as thier roost.  The arrangement of downward hanging branches must have been appealing to them.  A couple of years back one of the major branches on this tree blew down.  The monarch stopped using the tree as a roost and would not use adjacent trees.  Yesterday about 100 or so were roosting in one of the other large trees.  It will be interesting to see if more monarchs begin to use these other trees as roost sites.",-999999.999,0.0,-999999.999,1783,0.0,2,Monarch PEAK Migration,0
3960,970097531,2000-09-27,Monarch PEAK Migration,1,43.61,-73.656,0,First Monarachs of the year sighted among the sunflowers in pots on my deck in the Adirondacks.It has been a summer without butterflies and many birds.,-999999.999,0.0,-999999.999,9714440,0.0,2,Monarch PEAK Migration,0
3961,970098151,2000-09-25,Monarch PEAK Migration,1,37.109,-94.523,0,"We counted over 100 butterflies on Monday (9/25/00) when the cold front came through. Before the front we noticed that they seemed to be going directly the opposite way they were supposed to, and were a little worried.  But they're going the right way now. We counted almost 60 the next day. We counted 28 today.  On Monday they were flying really high.  We actually saw one disappear into a cloud!  On Tuesday and Wednesday they were back down near the trees. They are beautiful!!  ",I homeschool,0.0,-999999.999,2313,0.0,2,Monarch PEAK Migration,0
3963,970100492,2000-09-27,Monarch PEAK Migration,1,32.31,-97.49,0,The Monarchs are here! The numbers seem much smaller this year than last but the ones seen may be scouts. I've only seen two or three fluttering at any given time. The lantana is a Monarch magnet but only small numbers are feeding now.,-999999.999,0.0,-999999.999,9710809,0.0,2,Monarch PEAK Migration,0
3964,970105052,2000-09-28,Monarch PEAK Migration,1,41.226,-73.69,0,"About 50 Monarchs were sighted today in our school yard at recess.  Last year we planted a Millennium Butterfly Garden in our school courtyard and interestingly, we have not seen Monarch's there in over two weeks.",West patent elementary school,3.0,-999999.999,1699,0.0,2,Monarch PEAK Migration,0
3968,970116933,2000-09-27,Monarch PEAK Migration,1,40.981,-72.182,0,I went to the ocean beach around 1 PM to do some painting.  I was there until 5:45PM.  The whole afternoon there was a leisurely procession of Monarches fighting a stiff westerly wind.At least it looked leisurely to me.  It was probably very hard work for them.  At any given time there were 15-20 in sight but none were bunched up.  This is first time I have seen them this year but unfortunately my trips to the beach have been limited.  Last year's peak was 9/18/99 when I saw thousands in the dunes and on the beach at any given time for several hours. I guess I missed it this year unless it will be later by more than a week.,-999999.999,0.0,-999999.999,9702997,0.0,2,Monarch PEAK Migration,0
3975,970152239,2000-09-27,Monarch PEAK Migration,1,38.42,-85.39,0,"I saw  a  monach   in my    backyard.  Three other students reported seeing a monarch, too.  ",Anchorage school,0.0,-999999.999,2309,0.0,2,Monarch PEAK Migration,0
3978,970168491,2000-09-28,Monarch PEAK Migration,1,39.098,-92.234,0,"AT P.E. and recess today, we saw quite a few monarchs.  We think it has something to do with the temperature.  We have been in the 70's again.  When it was cooler and rainy a few days ago, we did not see any monarchs.  ",Hallsville elementary school,3.0,-999999.999,2305,0.0,2,Monarch PEAK Migration,0
3980,970171722,2000-09-28,Monarch PEAK Migration,1,43.043,-76.151,0,"Sighted a roosting Monarch on a tree limb in schoolyard this morning. Sunny, but cool in the mid 50's.",Meachem elementary,5.0,-999999.999,9900445,0.0,2,Monarch PEAK Migration,0
3981,970179654,2000-09-27,Monarch PEAK Migration,1,39.971,-86.178,0,"We have seen most of the Monarchs when we are outside for recess this week.  We have seen about a dozen.  We were on a field trip to Conner Prairie, a living 1836 historical museum, when we sighted the most butterflies.  They seemed to dance along with us in the open fields as we played and walked.",Cherry tree elementary school,4.0,-999999.999,9900152,0.0,2,Monarch PEAK Migration,0
